player_id,player_name,player_nickname,birth_date,player_gender,player_height,player_weight,jersey_number,positions,stats,country,formations,events
7977,João Aniceto Grandela Nunes,João Nunes,1995-11-19,male,187.0,78.0,30,"[{'position_id': 3, 'position': 'Right Center Back', 'from': '01:12:34.697', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle', 'counterpart_id': 92794, 'counterpart_name': 'Heitor Marinho dos Santos'}]","{'own_goals': 0, 'goals': 0, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Portugal,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 565814, 'player_name': 'Ferenc Ujváry', 'period': 1, 'timestamp': '00:31:57.772', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:45:09.967', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 247192, 'player_name': 'Gergő János Bodnár', 'period': 2, 'timestamp': '01:03:23.471', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:10:29.877', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 28574, 'player_name': 'Etienne Amenyido', 'period': 2, 'timestamp': '01:10:30.888', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:14:04.503', 'type': 'Penalty', 'outcome': 'Goal'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:21:24.497', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 103341, 'player_name': 'Gleofilo Sabrino Rudewald Vlijter', 'period': 2, 'timestamp': '01:21:25.618', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 2, 'timestamp': '01:34:58.354', 'type': 'Half End'}]"
10837,Matija Ljujić,Matija Ljujic,1993-10-28,male,185.0,75.0,88,"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '00:00:00.000', 'to': '00:53:35.551', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)', 'counterpart_id': 101832, 'counterpart_name': 'Norbert Szendrei'}]","{'own_goals': 0, 'goals': 0, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Serbia,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 565814, 'player_name': 'Ferenc Ujváry', 'period': 1, 'timestamp': '00:31:57.772', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:45:09.967', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 247192, 'player_name': 'Gergő János Bodnár', 'period': 2, 'timestamp': '01:03:23.471', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:10:29.877', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 28574, 'player_name': 'Etienne Amenyido', 'period': 2, 'timestamp': '01:10:30.888', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:14:04.503', 'type': 'Penalty', 'outcome': 'Goal'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:21:24.497', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 103341, 'player_name': 'Gleofilo Sabrino Rudewald Vlijter', 'period': 2, 'timestamp': '01:21:25.618', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 2, 'timestamp': '01:34:58.354', 'type': 'Half End'}]"
11268,Attila Fiola,,1990-02-17,male,183.0,70.0,5,"[{'position_id': 6, 'position': 'Left Back', 'from': '00:00:00.000', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]","{'own_goals': 0, 'goals': 0, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Hungary,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 565814, 'player_name': 'Ferenc Ujváry', 'period': 1, 'timestamp': '00:31:57.772', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:45:09.967', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 247192, 'player_name': 'Gergő János Bodnár', 'period': 2, 'timestamp': '01:03:23.471', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:10:29.877', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 28574, 'player_name': 'Etienne Amenyido', 'period': 2, 'timestamp': '01:10:30.888', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:14:04.503', 'type': 'Penalty', 'outcome': 'Goal'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:21:24.497', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 103341, 'player_name': 'Gleofilo Sabrino Rudewald Vlijter', 'period': 2, 'timestamp': '01:21:25.618', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 2, 'timestamp': '01:34:58.354', 'type': 'Half End'}]"
12411,Arne Maier,,1999-01-08,male,186.0,84.0,10,"[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '00:00:00.000', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]","{'own_goals': 0, 'goals': 0, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Germany,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 565814, 'player_name': 'Ferenc Ujváry', 'period': 1, 'timestamp': '00:31:57.772', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:45:09.967', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 247192, 'player_name': 'Gergő János Bodnár', 'period': 2, 'timestamp': '01:03:23.471', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:10:29.877', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 28574, 'player_name': 'Etienne Amenyido', 'period': 2, 'timestamp': '01:10:30.888', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:14:04.503', 'type': 'Penalty', 'outcome': 'Goal'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:21:24.497', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 103341, 'player_name': 'Gleofilo Sabrino Rudewald Vlijter', 'period': 2, 'timestamp': '01:21:25.618', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 2, 'timestamp': '01:34:58.354', 'type': 'Half End'}]"
18879,Arijan Ademi,,1991-05-29,male,184.0,79.0,45,[],[],North Macedonia,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 565814, 'player_name': 'Ferenc Ujváry', 'period': 1, 'timestamp': '00:31:57.772', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:45:09.967', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 247192, 'player_name': 'Gergő János Bodnár', 'period': 2, 'timestamp': '01:03:23.471', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:10:29.877', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 28574, 'player_name': 'Etienne Amenyido', 'period': 2, 'timestamp': '01:10:30.888', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:14:04.503', 'type': 'Penalty', 'outcome': 'Goal'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:21:24.497', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 103341, 'player_name': 'Gleofilo Sabrino Rudewald Vlijter', 'period': 2, 'timestamp': '01:21:25.618', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 2, 'timestamp': '01:34:58.354', 'type': 'Half End'}]"
27815,Patrizio Stronati,,1994-11-17,male,192.0,86.0,94,"[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00:00.000', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]","{'own_goals': 0, 'goals': 0, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Czech Republic,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 565814, 'player_name': 'Ferenc Ujváry', 'period': 1, 'timestamp': '00:31:57.772', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:45:09.967', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 247192, 'player_name': 'Gergő János Bodnár', 'period': 2, 'timestamp': '01:03:23.471', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:10:29.877', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 28574, 'player_name': 'Etienne Amenyido', 'period': 2, 'timestamp': '01:10:30.888', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:14:04.503', 'type': 'Penalty', 'outcome': 'Goal'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:21:24.497', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 103341, 'player_name': 'Gleofilo Sabrino Rudewald Vlijter', 'period': 2, 'timestamp': '01:21:25.618', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 2, 'timestamp': '01:34:58.354', 'type': 'Half End'}]"
28574,Etienne Amenyido,,1998-03-01,male,185.0,76.0,14,"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00:00.000', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]","{'own_goals': 0, 'goals': 1, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Togo,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 565814, 'player_name': 'Ferenc Ujváry', 'period': 1, 'timestamp': '00:31:57.772', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:45:09.967', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 247192, 'player_name': 'Gergő János Bodnár', 'period': 2, 'timestamp': '01:03:23.471', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:10:29.877', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 28574, 'player_name': 'Etienne Amenyido', 'period': 2, 'timestamp': '01:10:30.888', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:14:04.503', 'type': 'Penalty', 'outcome': 'Goal'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:21:24.497', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 103341, 'player_name': 'Gleofilo Sabrino Rudewald Vlijter', 'period': 2, 'timestamp': '01:21:25.618', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 2, 'timestamp': '01:34:58.354', 'type': 'Half End'}]"
40039,Krisztofer Horváth,,2002-01-08,male,183.0,65.0,11,"[{'position_id': 21, 'position': 'Left Wing', 'from': '00:00:00.000', 'to': '01:03:41.438', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)', 'counterpart_id': 446356, 'counterpart_name': 'Ábel György Krajcsovics'}]","{'own_goals': 0, 'goals': 0, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Hungary,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 565814, 'player_name': 'Ferenc Ujváry', 'period': 1, 'timestamp': '00:31:57.772', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:45:09.967', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 247192, 'player_name': 'Gergő János Bodnár', 'period': 2, 'timestamp': '01:03:23.471', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:10:29.877', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 28574, 'player_name': 'Etienne Amenyido', 'period': 2, 'timestamp': '01:10:30.888', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:14:04.503', 'type': 'Penalty', 'outcome': 'Goal'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:21:24.497', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 103341, 'player_name': 'Gleofilo Sabrino Rudewald Vlijter', 'period': 2, 'timestamp': '01:21:25.618', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 2, 'timestamp': '01:34:58.354', 'type': 'Half End'}]"
92794,Heitor Marinho dos Santos,Heitor,2000-04-27,male,187.0,74.0,3,"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00:00.000', 'to': '01:12:34.697', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)', 'counterpart_id': 7977, 'counterpart_name': 'João Aniceto Grandela Nunes'}]","{'own_goals': 0, 'goals': 0, 'assists': 0, 'penalties_scored': 0, 'penalties_missed': 0, 'penalties_saved': 0}",Brazil,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 565814, 'player_name': 'Ferenc Ujváry', 'period': 1, 'timestamp': '00:31:57.772', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:45:09.967', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 247192, 'player_name': 'Gergő János Bodnár', 'period': 2, 'timestamp': '01:03:23.471', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:10:29.877', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 28574, 'player_name': 'Etienne Amenyido', 'period': 2, 'timestamp': '01:10:30.888', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:14:04.503', 'type': 'Penalty', 'outcome': 'Goal'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:21:24.497', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 103341, 'player_name': 'Gleofilo Sabrino Rudewald Vlijter', 'period': 2, 'timestamp': '01:21:25.618', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 2, 'timestamp': '01:34:58.354', 'type': 'Half End'}]"
101803,Aljoša Matko,,2000-03-29,male,177.0,73.0,17,"[{'position_id': 17, 'position': 'Right Wing', 'from': '00:00:00.000', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]","{'own_goals': 0, 'goals': 1, 'assists': 2, 'penalties_scored': 1, 'penalties_missed': 0, 'penalties_saved': 0}",Slovenia,"[{'period': 1, 'timestamp': '00:00:00.000', 'reason': 'Starting XI', 'formation': 4231}]","[{'period': 1, 'timestamp': '00:00:00.000', 'type': 'Half Start'}, {'player_id': 565814, 'player_name': 'Ferenc Ujváry', 'period': 1, 'timestamp': '00:31:57.772', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'period': 1, 'timestamp': '00:45:09.967', 'type': 'Half End'}, {'period': 2, 'timestamp': '00:45:00.000', 'type': 'Half Start'}, {'player_id': 247192, 'player_name': 'Gergő János Bodnár', 'period': 2, 'timestamp': '01:03:23.471', 'type': 'Foul Committed', 'outcome': 'Yellow Card'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:10:29.877', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 28574, 'player_name': 'Etienne Amenyido', 'period': 2, 'timestamp': '01:10:30.888', 'type': 'Shot', 'outcome': 'Goal'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:14:04.503', 'type': 'Penalty', 'outcome': 'Goal'}, {'player_id': 101803, 'player_name': 'Aljoša Matko', 'period': 2, 'timestamp': '01:21:24.497', 'type': 'Ground Pass', 'outcome': 'Assist'}, {'player_id': 103341, 'player_name': 'Gleofilo Sabrino Rudewald Vlijter', 'period': 2, 'timestamp': '01:21:25.618', 'type': 'Shot', 'outcome': 'Goal'}, {'period': 2, 'timestamp': '01:34:58.354', 'type': 'Half End'}]"
